#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2018 02 18 22 00  40  5.0  7.0   3.4    12    MM  MM 1012.2   3.4   8.6    MM   MM +2.0    MM
2018 02 18 21 00  20  6.0  8.0   3.5    13    MM  MM 1011.7   3.4   8.6    MM   MM +2.4    MM
2018 02 18 20 00  20  6.0  8.0   3.6    12    MM  MM 1011.2   3.3   8.6    MM   MM +3.2    MM
2018 02 18 19 00  30  6.0  9.0   3.2    12    MM  MM 1010.2   3.5   8.6    MM   MM +3.2    MM
2018 02 18 18 00  30  8.0 10.0   3.7    14    MM  MM 1009.3   3.6   8.6    MM   MM +3.6    MM
2018 02 18 17 00  50  8.0 10.0   3.6    14    MM  MM 1008.0   3.8   8.5    MM   MM +3.4    MM
2018 02 18 16 00  40  7.0  9.0   4.0    13    MM  MM 1007.0   3.8   8.5    MM   MM +3.5    MM
2018 02 18 15 00  20  6.0  8.0   4.4    13    MM  MM 1005.7   4.0   8.5    MM   MM +3.1    MM
2018 02 18 14 00  20  6.0  8.0   4.8    13    MM  MM 1004.6   4.1   8.6    MM   MM +3.2    MM
2018 02 18 13 00 350  7.0  9.0   5.2    14    MM  MM 1003.5   4.4   8.6    MM   MM +3.4    MM
2018 02 18 12 00 350  7.0 10.0   5.4    12    MM  MM 1002.6   4.6   8.6    MM   MM +3.1    MM
2018 02 18 11 00 350  8.0 11.0   5.6    12    MM  MM 1001.4   5.1   8.6    MM   MM +2.0    MM
2018 02 18 10 00 320 10.0 12.0   5.5    12    MM  MM 1000.1   5.1   8.6    MM   MM +0.2    MM
2018 02 18 09 00 340  8.0 10.0   5.5    12    MM  MM  999.5   5.2   8.6    MM   MM -0.9    MM
2018 02 18 08 00 290 10.0 12.0   5.8    12    MM  MM  999.4   5.1   8.6    MM   MM -1.3    MM
2018 02 18 07 00 300 12.0 15.0   5.4    12    MM  MM  999.9   4.6   8.7    MM   MM -1.3    MM
2018 02 18 06 00 280 13.0 17.0   6.3    12    MM  MM 1000.4   5.1   8.6    MM   MM -0.9    MM
2018 02 18 05 00 290 15.0 20.0   5.9    12    MM  MM 1000.7   4.8   8.7    MM   MM -0.6    MM
2018 02 18 04 00 290 15.0 19.0   5.5    11    MM  MM 1001.2   5.3   8.6    MM   MM -0.4    MM
2018 02 18 03 00 290 16.0 20.0   6.2    12    MM  MM 1001.3   5.9   8.6    MM   MM +0.3    MM
2018 02 18 02 00 290 16.0 20.0   5.4    10    MM  MM 1001.3   6.2   8.6    MM   MM +0.8    MM
2018 02 18 01 00 300 17.0 21.0   5.9    11    MM  MM 1001.6   6.3   8.6    MM   MM +1.7    MM
2018 02 18 00 00 300 16.0 21.0   5.6    11    MM  MM 1001.0   7.0   8.7    MM   MM +0.9    MM
2018 02 17 23 00 300 14.0 19.0   4.7    10    MM  MM 1000.5   7.2   8.7    MM   MM +0.0    MM
2018 02 17 22 00 290  9.0 11.0   4.4    10    MM  MM  999.9   7.2   8.6    MM   MM -1.0    MM
2018 02 17 21 00 270  9.0 12.0   4.6     9    MM  MM 1000.1   7.4   8.6    MM   MM -0.6    MM
2018 02 17 20 00 270 12.0 15.0   4.1     9    MM  MM 1000.5   7.4   8.6    MM   MM -0.4    MM
2018 02 17 19 00 290 11.0 19.0   4.2     8    MM  MM 1000.9   5.5   8.5    MM   MM -0.2    MM
2018 02 17 18 00 270 14.0 17.0   3.7     7    MM  MM 1000.7   6.1   8.7    MM   MM -0.4    MM
2018 02 17 17 00 270 15.0 19.0   3.2     7    MM  MM 1000.9   7.6   8.7    MM   MM -2.4    MM
2018 02 17 16 00 280 15.0 18.0   2.7     9    MM  MM 1001.1   8.0   8.6    MM   MM -5.6    MM
2018 02 17 15 00 260 14.0 20.0   2.2    14    MM  MM 1001.1   8.4   8.4    MM   MM -9.0    MM
2018 02 17 14 00 100 10.0 14.0   2.0    14    MM  MM 1003.3   5.3   8.5    MM   MM -9.8    MM
2018 02 17 13 00 100 10.0 13.0   2.0    14    MM  MM 1006.7   5.1   8.6    MM   MM -8.6    MM
2018 02 17 12 00 100  8.0 10.0   2.0     9    MM  MM 1010.1   4.8   8.6    MM   MM -6.1    MM
2018 02 17 11 00 160  5.0  6.0   2.2    13    MM  MM 1013.1   4.9   8.7    MM   MM -4.9    MM
2018 02 17 10 00 200  3.0  6.0   2.2     9    MM  MM 1015.3   4.9   8.7    MM   MM -3.6    MM
2018 02 17 09 00 220  4.0  5.0   2.3     9    MM  MM 1016.2   5.9   8.6    MM   MM -3.8    MM
2018 02 17 08 00 240  4.0  7.0   2.0     9    MM  MM 1018.0   7.2   8.6    MM   MM -2.2    MM
2018 02 17 07 00 240  3.0  5.0   2.2    15    MM  MM 1018.9   7.6   8.6    MM   MM -2.0    MM
2018 02 17 06 00 260  5.0  6.0   2.1     8    MM  MM 1020.0   7.8   8.6    MM   MM -1.2    MM
2018 02 17 05 00 250  3.0  4.0   2.1     8    MM  MM 1020.2   7.7   8.6    MM   MM -1.3    MM
2018 02 17 04 00 280  4.0  5.0   2.2    10    MM  MM 1020.9   7.7   8.6    MM   MM -1.2    MM
2018 02 17 03 00 290  5.0  6.0   2.1     8    MM  MM 1021.2   7.8   8.6    MM   MM -0.4    MM
2018 02 17 02 00 290  7.0  8.0   2.1     8    MM  MM 1021.5   7.7   8.6    MM   MM +0.4    MM
2018 02 17 01 00 290  8.0 10.0   2.2     8    MM  MM 1022.1   7.5   8.7    MM   MM +0.6    MM
2018 02 17 00 00 290  8.0  9.0   1.9     8    MM  MM 1021.6   6.9   8.6    MM   MM -0.1    MM
2018 02 16 23 00 320  6.0  8.0   2.0     8    MM  MM 1021.1   6.6   8.6    MM   MM -0.9    MM
2018 02 16 22 00 310  7.0  9.0   1.9     7    MM  MM 1021.5   6.7   8.6    MM   MM -0.5    MM
2018 02 16 21 00 300  3.0  4.0   1.8     7    MM  MM 1021.7   6.3   8.6    MM   MM +0.0    MM
2018 02 16 20 00 320  1.0  2.0   1.6     7    MM  MM 1022.0   6.7   8.6    MM   MM +0.5    MM
2018 02 16 19 00  40  3.0  4.0   1.6    10    MM  MM 1022.0   5.9   8.5    MM   MM +0.6    MM
2018 02 16 18 00  70  4.0  5.0   1.5    16    MM  MM 1021.7   5.8   8.5    MM   MM +0.2    MM
2018 02 16 17 00  90  3.0  4.0   1.5    11    MM  MM 1021.5   6.0   8.4    MM   MM -0.6    MM
2018 02 16 16 00  90  3.0  4.0   1.5    10    MM  MM 1021.4   5.8   8.4    MM   MM -1.2    MM
2018 02 16 15 00 110  2.0  3.0   1.7    11    MM  MM 1021.5   5.5   8.4    MM   MM -1.9    MM
2018 02 16 14 00  40  0.0  0.0   1.6    10    MM  MM 1022.1   6.2   8.4    MM   MM -2.0    MM
2018 02 16 13 00 260  5.0  6.0   1.6    11    MM  MM 1022.6   6.3   8.4    MM   MM -2.1    MM
2018 02 16 12 00 270  7.0  8.0   1.6    10    MM  MM 1023.4   6.3   8.4    MM   MM -2.2    MM
2018 02 16 11 00 260  8.0  9.0   1.7    10    MM  MM 1024.1   6.3   8.4    MM   MM -2.0    MM
2018 02 16 10 00 250  7.0  8.0   1.6    11    MM  MM 1024.7   6.5   8.5    MM   MM -2.3    MM
2018 02 16 09 00 250  5.0  6.0   1.6    11    MM  MM 1025.6   6.5   8.5    MM   MM -1.6    MM
2018 02 16 08 00 260  6.0  7.0   1.6    11    MM  MM 1026.1   6.5   8.5    MM   MM -1.7    MM
2018 02 16 07 00 260  4.0  6.0   1.7    10    MM  MM 1027.0   6.6   8.5    MM   MM -1.4    MM
2018 02 16 06 00 260  6.0  7.0   1.7    10    MM  MM 1027.2   6.4   8.5    MM   MM -1.7    MM
2018 02 16 05 00 220  5.0  6.0   1.7    10    MM  MM 1027.8   6.2   8.5    MM   MM -1.5    MM
2018 02 16 04 00 200  3.0  4.0   1.8    11    MM  MM 1028.4   5.6   8.5    MM   MM -1.2    MM
2018 02 16 03 00 160  3.0  4.0   1.6    12    MM  MM 1028.9   5.6   8.6    MM   MM -0.7    MM
2018 02 16 02 00 220  1.0  2.0   1.8    11    MM  MM 1029.3   6.0   8.7    MM   MM +0.0    MM
2018 02 16 01 00 330  2.0  3.0   1.9    11    MM  MM 1029.6   6.1   8.6    MM   MM +0.3    MM
2018 02 16 00 00 280  1.0  2.0   2.1    12    MM  MM 1029.6   6.4   8.6    MM   MM +0.1    MM
2018 02 15 23 00 250  6.0  7.0   2.0    12    MM  MM 1029.3   6.8   8.7    MM   MM -0.6    MM
2018 02 15 22 00 240  3.0  4.0   2.2    12    MM  MM 1029.3   7.4   8.7    MM   MM -0.9    MM
2018 02 15 21 00 160  2.0  3.0   2.3    11    MM  MM 1029.5   7.2   8.7    MM   MM -0.7    MM
2018 02 15 20 00 120  4.0  5.0   2.2    12    MM  MM 1029.9   6.9   8.6    MM   MM +0.1    MM
2018 02 15 19 00 100  3.0  5.0   2.3    13    MM  MM 1030.2   6.9   8.5    MM   MM +0.9    MM
2018 02 15 18 00 110  4.0  6.0   2.2    12    MM  MM 1030.2   6.6   8.5    MM   MM +1.3    MM
2018 02 15 17 00 100  5.0  7.0   2.3    12    MM  MM 1029.8   6.2   8.5    MM   MM +1.3    MM
2018 02 15 16 00  90  4.0  6.0   2.5    11    MM  MM 1029.3   6.0   8.4    MM   MM +1.5    MM
2018 02 15 15 00 100  5.0  7.0   2.6    11    MM  MM 1028.9   6.1   8.4    MM   MM +1.8    MM
2018 02 15 14 00 170  0.0  2.0   2.8    11    MM  MM 1028.5   6.6   8.3    MM   MM +1.9    MM
2018 02 15 13 00  90  3.0  5.0   2.9    12    MM  MM 1027.8   6.5   8.4    MM   MM +2.1    MM
2018 02 15 12 00  70  2.0  4.0   3.1    11    MM  MM 1027.1   6.7   8.4    MM   MM +2.2    MM
2018 02 15 11 00 320  7.0  9.0   3.2    11    MM  MM 1026.6   7.1   8.5    MM   MM +2.1    MM
2018 02 15 10 00 320  9.0 11.0   3.2    12    MM  MM 1025.7   7.2   8.5    MM   MM +1.7    MM
2018 02 15 09 00 320 10.0 13.0   3.4    11    MM  MM 1024.9   7.5   8.5    MM   MM +1.4    MM
2018 02 15 08 00 310 11.0 14.0   3.3    11    MM  MM 1024.5   7.7   8.5    MM   MM +1.5    MM
2018 02 15 07 00 310 11.0 14.0   3.5    12    MM  MM 1024.0   7.8   8.6    MM   MM +1.5    MM
2018 02 15 06 00 310 11.0 14.0   3.3    12    MM  MM 1023.5   7.9   8.6    MM   MM +1.0    MM
2018 02 15 05 00 310 11.0 14.0   3.2    12    MM  MM 1023.0   8.1   8.6    MM   MM +1.3    MM
2018 02 15 04 00 310 10.0 13.0   3.3    14    MM  MM 1022.5   8.1   8.6    MM   MM +1.3    MM
2018 02 15 03 00 310 11.0 13.0   3.4    12    MM  MM 1022.5   8.1   8.6    MM   MM +2.0    MM
2018 02 15 02 00 310 12.0 14.0   3.2    10    MM  MM 1021.7   8.3   8.6    MM   MM +1.4    MM
2018 02 15 01 00 310 10.0 12.0   3.2     9    MM  MM 1021.2   8.3   8.6    MM   MM +1.5    MM
2018 02 15 00 00 310 11.0 14.0   3.0    10    MM  MM 1020.5   8.2   8.6    MM   MM +0.9    MM
2018 02 14 23 00 310 10.0 12.0   3.2    10    MM  MM 1020.3   8.2   8.6    MM   MM +1.0    MM
2018 02 14 22 00 310  9.0 11.0   3.1     9    MM  MM 1019.7   8.0   8.6    MM   MM +0.6    MM
2018 02 14 21 00 310  9.0 11.0   3.1     9    MM  MM 1019.6   7.8   8.6    MM   MM +1.1    MM
2018 02 14 20 00 320 10.0 12.0   3.0     8    MM  MM 1019.3   7.6   8.6    MM   MM +1.5    MM
2018 02 14 19 00 320 10.0 12.0   3.3     9    MM  MM 1019.1   7.5   8.6    MM   MM +2.3    MM
2018 02 14 18 00 320 10.0 13.0   3.0     9    MM  MM 1018.5   7.4   8.5    MM   MM +2.8    MM
2018 02 14 17 00 320 11.0 13.0   3.1    14    MM  MM 1017.8   7.2   8.5    MM   MM +2.8    MM
2018 02 14 16 00 320 10.0 13.0   3.0     8    MM  MM 1016.8   7.1   8.5    MM   MM +2.0    MM
2018 02 14 15 00 320 12.0 14.0   2.8     8    MM  MM 1015.7   7.0   8.4    MM   MM +1.4    MM
2018 02 14 14 00 310 11.0 14.0   2.7    15    MM  MM 1015.0   7.0   8.4    MM   MM +0.7    MM
2018 02 14 13 00 310 10.0 13.0   2.7    15    MM  MM 1014.8   7.0   8.4    MM   MM +0.9    MM
2018 02 14 12 00 320 11.0 14.0   2.7     8    MM  MM 1014.3   7.2   8.5    MM   MM +1.1    MM
2018 02 14 11 00 320 11.0 14.0   2.8    16    MM  MM 1014.3   7.3   8.5    MM   MM +1.1    MM
2018 02 14 10 00 310 12.0 15.0   3.0     7    MM  MM 1013.9   7.5   8.5    MM   MM +0.9    MM
2018 02 14 09 00 310 13.0 16.0   2.9     7    MM  MM 1013.2   7.6   8.6    MM   MM +0.1    MM
2018 02 14 08 00 310 11.0 14.0   2.6     7    MM  MM 1013.2   7.2   8.6    MM   MM -0.3    MM
2018 02 14 07 00 310 12.0 14.0   2.5    16    MM  MM 1013.0   7.2   8.6    MM   MM -1.0    MM
2018 02 14 06 00 300 10.0 13.0   2.4    17    MM  MM 1013.1   7.6   8.5    MM   MM -2.3    MM
2018 02 14 05 00 300  9.0 11.0   2.2    16    MM  MM 1013.5   7.2   8.5    MM   MM -3.0    MM
2018 02 14 04 00 220  9.0 11.0   2.3    17    MM  MM 1014.0   7.8   8.5    MM   MM -3.9    MM
2018 02 14 03 00 180  8.0  9.0   2.1    17    MM  MM 1015.4   7.4   8.5    MM   MM -4.2    MM
2018 02 14 02 00 180  8.0  9.0   2.0    12    MM  MM 1016.5   7.1   8.5    MM   MM -4.1    MM
2018 02 14 01 00 190  5.0  7.0   2.0    11    MM  MM 1017.9   7.0   8.6    MM   MM -3.8    MM
2018 02 14 00 00 200  4.0  5.0   1.9    11    MM  MM 1019.6   7.2   8.6    MM   MM -2.8    MM
2018 02 13 23 00 200  2.0  3.0   2.0    12    MM  MM 1020.6   7.3   8.6    MM   MM -2.9    MM
2018 02 13 22 00 230  3.0  4.0   2.2    12    MM  MM 1021.7   7.4   8.6    MM   MM -2.9    MM
2018 02 13 21 00 210  2.0  3.0   2.1    12    MM  MM 1022.4   7.5   8.6    MM   MM -2.6    MM
2018 02 13 20 00 210  2.0  3.0   2.1    13    MM  MM 1023.5   7.5   8.5    MM   MM -1.8    MM
2018 02 13 19 00 130  4.0  7.0   1.9    13    MM  MM 1024.6   7.3   8.5    MM   MM -0.5    MM
2018 02 13 18 00 130  6.0  8.0   1.9    12    MM  MM 1025.0   7.1   8.4    MM   MM -0.3    MM
2018 02 13 17 00 130  6.0  7.0   1.9    13    MM  MM 1025.3   7.0   8.4    MM   MM -0.5    MM
2018 02 13 16 00 130  7.0  8.0   1.9    13    MM  MM 1025.1   7.1   8.4    MM   MM -1.1    MM
2018 02 13 15 00 130  6.0  8.0   1.8    10    MM  MM 1025.3   7.2   8.4    MM   MM -1.5    MM
2018 02 13 14 00 120  5.0  7.0   1.8    13    MM  MM 1025.8   7.2   8.3    MM   MM -1.0    MM
2018 02 13 13 00 110  5.0  6.0   2.0    12    MM  MM 1026.2   7.3   8.3    MM   MM -1.2    MM
2018 02 13 12 00 120  2.0  4.0   1.9    14    MM  MM 1026.8   7.5   8.3    MM   MM -0.3    MM
2018 02 13 11 00 150  3.0  4.0   2.1    14    MM  MM 1026.8   7.5   8.3    MM   MM -0.6    MM
2018 02 13 10 00 150  3.0  4.0   2.0    14    MM  MM 1027.4   7.5   8.3    MM   MM -0.1    MM
2018 02 13 09 00 140  4.0  5.0   2.2    13    MM  MM 1027.1   7.5   8.3    MM   MM -0.6    MM
2018 02 13 08 00 140  2.0  3.0   2.4    13    MM  MM 1027.4   7.6   8.2    MM   MM -0.2    MM
2018 02 13 07 00 140  0.0  1.0   2.2    14    MM  MM 1027.5   7.7   8.2    MM   MM +0.0    MM
2018 02 13 06 00 320  1.0  1.0   2.3    14    MM  MM 1027.7   7.7   8.3    MM   MM +0.3    MM
2018 02 13 05 00 290  1.0  3.0   2.0    14    MM  MM 1027.6   7.7   8.4    MM   MM +0.4    MM
2018 02 13 04 00 250  2.0  4.0   2.0    14    MM  MM 1027.5   7.6   8.6    MM   MM -0.1    MM
2018 02 13 03 00 220  4.0  5.0   1.9    14    MM  MM 1027.4   7.3   8.6    MM   MM -0.3    MM
2018 02 13 02 00 200  5.0  6.0   1.9    10    MM  MM 1027.2   7.0   8.7    MM   MM -0.5    MM
2018 02 13 01 00 220  5.0  6.0   1.9    10    MM  MM 1027.6   7.0   8.8    MM   MM +0.1    MM
2018 02 13 00 00 210  5.0  6.0   1.9    10    MM  MM 1027.7   6.9   8.9    MM   MM -0.2    MM
2018 02 12 23 00 220  5.0  6.0   1.9    10    MM  MM 1027.7   6.6   8.9    MM   MM -0.7    MM
2018 02 12 22 00 200  4.0  6.0   2.1    10    MM  MM 1027.5   6.5   8.9    MM   MM -0.9    MM
2018 02 12 21 00 200  3.0  5.0   1.9    10    MM  MM 1027.9   6.9   8.8    MM   MM +0.1    MM
2018 02 12 20 00 200  2.0  3.0   2.1    10    MM  MM 1028.4   6.8   8.8    MM   MM +1.0    MM
2018 02 12 19 00 160  3.0  4.0   2.1    10    MM  MM 1028.4   6.7   8.7    MM   MM +1.1    MM
2018 02 12 18 00 150  3.0  5.0   2.2    10    MM  MM 1027.8   6.5   8.6    MM   MM +1.0    MM
2018 02 12 17 00 120  4.0  6.0   2.1     9    MM  MM 1027.4   6.4   8.6    MM   MM +1.2    MM
2018 02 12 16 00 140  4.0  5.0   2.2    10    MM  MM 1027.3   6.4   8.6    MM   MM +1.6    MM
2018 02 12 15 00 110  5.0  6.0   2.2     9    MM  MM 1026.8   6.2   8.6    MM   MM +1.4    MM
2018 02 12 14 00 120  6.0  8.0   2.1    10    MM  MM 1026.2   6.5   8.7    MM   MM +1.1    MM
2018 02 12 13 00 110  5.0  7.0   1.9     9    MM  MM 1025.7   6.8   8.7    MM   MM +1.3    MM
2018 02 12 12 00 110  4.0  6.0   1.8    11    MM  MM 1025.4   6.9   8.6    MM   MM +2.3    MM
2018 02 12 11 00 110  4.0  6.0   1.8    12    MM  MM 1025.1   6.9   8.7    MM   MM +2.5    MM
2018 02 12 10 00 110  6.0  7.0   1.8     8    MM  MM 1024.4   7.1   8.7    MM   MM +2.6    MM
2018 02 12 09 00 120  6.0  7.0   1.8     8    MM  MM 1023.1   7.2   8.7    MM   MM +2.0    MM
2018 02 12 08 00 110  4.0  5.0   1.9    13    MM  MM 1022.6   7.3   8.7    MM   MM +2.3    MM
2018 02 12 07 00 110  4.0  5.0   2.0     9    MM  MM 1021.8   7.4   8.7    MM   MM +2.8    MM
2018 02 12 06 00  60  3.0  4.0   2.0     9    MM  MM 1021.1   7.8   8.7    MM   MM +2.8    MM
2018 02 12 05 00  70  1.0  2.0   2.1    14    MM  MM 1020.3   8.0   8.6    MM   MM +2.9    MM
2018 02 12 04 00  70  1.0  2.0   2.1    14    MM  MM 1019.0   8.0   8.6    MM   MM +2.4    MM
2018 02 12 03 00   0  1.0  2.0   2.0    14    MM  MM 1018.3   8.0   8.6    MM   MM +2.3    MM
2018 02 12 02 00  10  2.0  3.0   1.6    13    MM  MM 1017.4   7.9   8.7    MM   MM +1.5    MM
2018 02 12 01 00 350  5.0  6.0   1.3    14    MM  MM 1016.6   7.9   8.8    MM   MM +1.0    MM
2018 02 12 00 00 350  5.0  7.0   1.3    13    MM  MM 1016.0   7.9   8.9    MM   MM +0.1    MM
2018 02 11 23 00 340  5.0  6.0   1.2    14    MM  MM 1015.9   7.3   8.9    MM   MM -0.5    MM
2018 02 11 22 00 320  6.0  8.0   1.4    14    MM  MM 1015.6   7.4   8.9    MM   MM -0.9    MM
2018 02 11 21 00 300  7.0  9.0   1.2    14    MM  MM 1015.9   7.5   8.9    MM   MM -0.3    MM
2018 02 11 20 00 300  7.0  9.0   1.1    14    MM  MM 1016.4   7.4   8.9    MM   MM -0.1    MM
2018 02 11 19 00 290  6.0  8.0   1.1    14    MM  MM 1016.5   6.9   8.9    MM   MM +0.6    MM
2018 02 11 18 00 270  3.0  5.0   0.8    15    MM  MM 1016.2   6.6   8.8    MM   MM +1.2    MM
2018 02 11 17 00   0  2.0  3.0   0.9    14    MM  MM 1016.5   5.8   8.8    MM   MM +1.4    MM
2018 02 11 16 00   0  1.0  2.0   0.8    14    MM  MM 1015.9   5.7   8.7    MM   MM +0.4    MM
2018 02 11 15 00  50  2.0  3.0   0.9    15    MM  MM 1015.0   5.5   8.7    MM   MM -0.8    MM
2018 02 11 14 00  70  4.0  5.0   0.9    15    MM  MM 1015.1   5.5   8.6    MM   MM -1.5    MM
2018 02 11 13 00  80  4.0  5.0   0.8    16    MM  MM 1015.5   5.6   8.7    MM   MM -1.9    MM
2018 02 11 12 00  90  5.0  6.0   0.9    14    MM  MM 1015.8   5.6   8.7    MM   MM -2.6    MM
2018 02 11 11 00 110  4.0  6.0   0.8    16    MM  MM 1016.6   6.3   8.8    MM   MM -2.5    MM
2018 02 11 10 00 100  5.0  7.0   0.7    16    MM  MM 1017.4   6.3   8.8    MM   MM -2.7    MM
2018 02 11 09 00 130  3.0  4.0   0.8    15    MM  MM 1018.4   6.6   8.7    MM   MM -2.9    MM
2018 02 11 08 00 140  4.0  4.0   0.8    16    MM  MM 1019.1   6.9   8.7    MM   MM -3.5    MM
2018 02 11 07 00 150  4.0  5.0   0.7    16    MM  MM 1020.1   6.9   8.7    MM   MM -4.1    MM
2018 02 11 06 00 160  4.0  5.0   0.8    16    MM  MM 1021.3   6.9   8.8    MM   MM -3.9    MM
2018 02 11 05 00 160  4.0  5.0   0.8    16    MM  MM 1022.6   6.9   8.8    MM   MM -3.0    MM
2018 02 11 04 00 190  4.0  5.0   0.7    16    MM  MM 1024.2   6.8   8.9    MM   MM -2.6    MM
2018 02 11 03 00 180  3.0  4.0   0.8    16    MM  MM 1025.2   6.7   8.9    MM   MM -2.2    MM
2018 02 11 02 00 170  3.0  4.0   0.8     8    MM  MM 1025.6   6.7   9.0    MM   MM -2.2    MM
2018 02 11 01 00 190  4.0  5.0   0.8     7    MM  MM 1026.8   6.6   9.0    MM   MM -2.7    MM
2018 02 11 00 00 170  4.0  5.0   0.9    17    MM  MM 1027.4   6.6   9.0    MM   MM -2.3    MM
2018 02 10 23 00 150  3.0  4.0   0.9     6    MM  MM 1027.8   6.7   9.1    MM   MM -2.7    MM
2018 02 10 22 00 180  3.0  4.0   0.8    10    MM  MM 1029.5   6.9   9.1    MM   MM -1.3    MM
2018 02 10 21 00 150  3.0  4.0   0.9     7    MM  MM 1029.7   6.9   9.2    MM   MM -1.2    MM
2018 02 10 20 00 150  3.0  4.0   0.9     8    MM  MM 1030.5   7.1   9.2    MM   MM -0.3    MM
2018 02 10 19 00 150  2.0  3.0   0.9     8    MM  MM 1030.8   7.4   9.1    MM   MM +0.4    MM
2018 02 10 18 00 160  2.0  3.0   1.0     7    MM  MM 1030.9   7.2   9.0    MM   MM +0.9    MM
2018 02 10 17 00 100  3.0  4.0   1.1     6    MM  MM 1030.8   6.8   9.0    MM   MM +1.0    MM
2018 02 10 16 00 110  4.0  5.0   1.1     7    MM  MM 1030.4   6.7   9.0    MM   MM +0.4    MM
2018 02 10 15 00 110  5.0  6.0   1.1     8    MM  MM 1030.0   6.5   8.9    MM   MM +0.2    MM
2018 02 10 14 00  90  3.0  4.0   1.3     7    MM  MM 1029.8   6.7   8.9    MM   MM +0.3    MM
2018 02 10 13 00  80  3.0  4.0   1.3     8    MM  MM 1030.0   6.8   9.0    MM   MM +1.0    MM
2018 02 10 12 00  80  2.0  3.0   1.4     8    MM  MM 1029.8   6.6   9.0    MM   MM +1.0    MM
2018 02 10 11 00  90  3.0  4.0   1.4     8    MM  MM 1029.5   6.7   9.0    MM   MM +0.9    MM
2018 02 10 10 00 110  4.0  5.0   1.5     8    MM  MM 1029.0   7.1   9.0    MM   MM +1.5    MM
2018 02 10 09 00 100  3.0  4.0   1.5     8    MM  MM 1028.8   7.2   9.0    MM   MM +2.0    MM
2018 02 10 08 00  90  3.0  4.0   1.5     8    MM  MM 1028.6   7.4   9.1    MM   MM +2.2    MM
2018 02 10 07 00 100  4.0  5.0   1.7     7    MM  MM 1027.5   7.4   9.1    MM   MM +1.6    MM
2018 02 10 06 00  70  3.0  4.0   1.6     8    MM  MM 1026.8   7.4   9.2    MM   MM +1.0    MM
2018 02 10 05 00  40  3.0  4.0   1.8     8    MM  MM 1026.4   7.2   9.2    MM   MM +0.7    MM
2018 02 10 04 00   0  2.0  3.0   1.7     7    MM  MM 1025.9   7.2   9.2    MM   MM +0.7    MM
2018 02 10 03 00 310  2.0  4.0   1.6     8    MM  MM 1025.8   7.1   9.2    MM   MM +0.4    MM
2018 02 10 02 00 290  3.0  4.0   1.8     7    MM  MM 1025.7   7.0   9.3    MM   MM +0.2    MM
2018 02 10 01 00 300  3.0  4.0   1.6     8    MM  MM 1025.2   6.8   9.3    MM   MM -0.4    MM
2018 02 10 00 00 290  4.0  5.0   1.7     8    MM  MM 1025.4   7.0   9.3    MM   MM -0.4    MM
2018 02 09 23 00 290  4.0  5.0   1.7     8    MM  MM 1025.5   7.1   9.4    MM   MM -0.6    MM
2018 02 09 22 00 290  2.0  4.0   1.7     8    MM  MM 1025.6   7.1   9.4    MM   MM -0.7    MM
2018 02 09 21 00 300  1.0  2.0   1.8     8    MM  MM 1025.8   6.7   9.4    MM   MM -0.2    MM
2018 02 09 20 00  10  2.0  3.0   1.8     8    MM  MM 1026.1   6.8   9.2    MM   MM +0.4    MM
2018 02 09 19 00 340  2.0  2.0   1.9     8    MM  MM 1026.3   7.2   9.1    MM   MM +1.1    MM
2018 02 09 18 00 330  4.0  5.0   1.7     8    MM  MM 1026.0   6.9   9.0    MM   MM +1.1    MM
2018 02 09 17 00 330  4.0  6.0   1.9     8    MM  MM 1025.7   6.9   9.0    MM   MM +1.2    MM
2018 02 09 16 00 320  3.0  5.0   2.1     8    MM  MM 1025.2   6.8   8.9    MM   MM +0.7    MM
2018 02 09 15 00 310  5.0  7.0   2.0     8    MM  MM 1024.9   6.6   9.0    MM   MM +0.3    MM
2018 02 09 14 00 330  5.0  6.0   2.3     8    MM  MM 1024.5   6.7   9.0    MM   MM -0.2    MM
2018 02 09 13 00 320  7.0  8.0   2.2     8    MM  MM 1024.5   7.1   9.0    MM   MM -0.1    MM
2018 02 09 12 00 320  8.0 10.0   2.2     8    MM  MM 1024.6   7.1   9.0    MM   MM +0.6    MM
2018 02 09 11 00 320  8.0 10.0   2.3     8    MM  MM 1024.7   7.4   9.0    MM   MM +0.4    MM
2018 02 09 10 00 320  8.0 10.0   2.4     8    MM  MM 1024.6   7.5   9.1    MM   MM +0.7    MM
2018 02 09 09 00 320 10.0 12.0   2.5     8    MM  MM 1024.0   7.8   9.1    MM   MM +0.3    MM
2018 02 09 08 00 320  9.0 10.0   2.5     7    MM  MM 1024.3   8.0   9.1    MM   MM +1.3    MM
2018 02 09 07 00 310 10.0 12.0   2.6     8    MM  MM 1023.9   8.1   9.1    MM   MM +1.3    MM
2018 02 09 06 00 310 10.0 13.0   2.7     8    MM  MM 1023.7   8.4   9.1    MM   MM +1.2    MM
2018 02 09 05 00 310 11.0 13.0   2.8     8    MM  MM 1023.0   8.6   9.1    MM   MM +0.3    MM
2018 02 09 04 00 310 11.0 13.0   2.7     8    MM  MM 1022.6   8.8   9.2    MM   MM +0.3    MM
